Dátum,EUR,CHF,JPY,USD
1986-08-08,,26.25,28.50,43.77
1986-08-09,,26.21,28.48,43.89
1986-08-12,,26.32,28.39,43.65
1986-08-13,,26.27,28.38,43.78
1986-08-14,,26.28,28.40,43.77
1986-08-15,,26.33,28.40,43.65
1986-08-16,,26.28,28.38,43.75
1986-08-19,,26.29,28.35,43.67
1986-08-20,,26.16,28.43,43.83
1986-08-22,,26.34,28.41,43.61
1986-08-23,,26.39,28.32,43.38
1986-08-26,,26.39,28.25,43.44
1986-08-27,,26.39,28.22,43.46
1986-08-28,,26.30,28.14,43.66
1986-08-29,,26.40,28.11,43.50
1986-08-30,,26.33,27.94,43.58
1986-09-02,,26.43,28.11,43.24
1986-09-03,,26.45,28.06,43.24
1986-09-04,,26.35,27.95,43.37
1986-09-05,,26.38,27.92,43.25
1986-09-06,,26.33,27.91,43.24
1986-09-09,,25.99,28.08,43.74
1986-09-10,,25.99,28.11,43.81
1986-09-11,,26.09,28.26,43.70
1986-09-12,,26.09,28.18,43.80
1986-09-13,,25.97,28.23,44.25
1986-09-16,,26.27,28.09,43.49
1986-09-17,,26.24,27.94,43.59
1986-09-18,,26.34,27.88,43.39
1986-09-19,,26.44,27.86,43.02
1986-09-20,,26.49,27.98,42.78
1986-09-23,,28.56,30.39,46.74
1986-09-24,,28.48,30.46,46.93
1986-09-25,,28.39,30.45,46.98
1986-09-26,,28.33,30.45,47.06
1986-09-27,,28.38,30.47,47.05
1986-09-30,,28.43,30.37,46.78
1986-10-01,,28.48,30.40,46.69
1986-10-02,,28.41,30.29,46.75
1986-10-03,,28.44,30.26,46.71
1986-10-04,,28.58,30.15,46.52
1986-10-07,,28.62,30.10,46.36
1986-10-08,,28.44,30.17,46.51
1986-10-09,,28.47,30.12,46.50
1986-10-10,,28.55,30.09,46.45
1986-10-11,,28.49,29.97,46.50
1986-10-14,,28.59,29.98,46.25
1986-10-15,,28.57,30.00,46.24
1986-10-16,,28.55,29.98,46.20
1986-10-17,,28.55,29.94,46.14
1986-10-18,,28.54,29.93,46.15
1986-10-21,,28.45,29.93,46.22
1986-10-22,,28.40,29.93,46.40
1986-10-23,,28.43,29.82,46.28
1986-10-24,,28.32,29.59,46.36
1986-10-25,,28.07,29.02,46.83
1986-10-28,,27.96,29.29,46.95
1986-10-29,,28.02,29.48,46.90
1986-10-30,,28.03,29.32,46.85
1986-10-31,,28.02,29.19,46.78
1986-11-01,,27.64,29.07,47.37
1986-11-04,,27.52,28.93,47.45
1986-11-05,,27.58,28.83,47.31
1986-11-06,,27.63,28.87,47.13
1986-11-07,,27.47,28.94,47.39
1986-11-11,,27.61,29.01,47.16
1986-11-12,,27.85,28.94,47.04
1986-11-13,,27.91,29.08,46.87
1986-11-14,,27.90,29.15,46.82
1986-11-15,,27.96,28.90,46.72
1986-11-18,,27.99,28.73,46.68
1986-11-19,,27.85,28.73,46.84
1986-11-20,,27.90,28.68,46.74
1986-11-21,,27.95,28.69,46.68
1986-11-22,,27.88,28.60,46.82
1986-11-25,,27.69,28.56,46.89
1986-11-26,,27.82,28.55,46.72
1986-11-27,,28.05,28.57,46.42
1986-11-28,,28.00,28.57,46.45
1986-11-29,,28.11,28.55,46.32
1986-12-02,,28.22,28.54,46.13
1986-12-03,,28.17,28.50,46.21
1986-12-04,,28.07,28.55,46.36
1986-12-05,,28.11,28.49,46.27
1986-12-06,,27.93,28.57,46.54
1986-12-09,,27.81,28.74,46.70
1986-12-10,,27.82,28.76,46.70
1986-12-11,,27.72,28.75,46.85
1986-12-12,,27.79,28.71,46.72
1986-12-13,,27.62,28.75,46.92
1986-12-16,,27.57,28.66,46.79
1986-12-17,,27.48,28.62,46.90
1986-12-18,,27.50,28.61,46.83
1986-12-19,,27.56,28.68,46.77
1986-12-20,,27.70,28.62,46.69
1986-12-23,,27.89,28.52,46.45
1986-12-24,,28.03,28.47,46.29
1986-12-30,,28.22,28.85,46.05
1986-12-31,,28.20,28.67,45.93
1987-01-03,,28.33,28.78,45.57
1987-01-06,,28.18,28.73,45.63
1987-01-07,,28.18,28.71,45.64
1987-01-08,,28.23,28.87,45.68
1987-01-09,,28.19,28.89,45.81
1987-01-10,,28.30,28.85,45.66
1987-01-13,,28.54,28.81,45.38
1987-01-14,,28.59,28.98,45.18
1987-01-15,,28.71,29.10,44.81
1987-01-16,,28.90,29.06,44.49
1987-01-17,,28.81,29.00,44.56
1987-01-20,,29.06,29.22,44.18
1987-01-21,,28.88,29.14,44.51
1987-01-22,,28.80,29.04,44.61
1987-01-23,,28.99,29.09,44.26
1987-01-24,,28.94,29.05,44.27
1987-01-27,,28.99,29.00,44.15
1987-01-28,,28.92,29.08,44.29
1987-01-29,,29.25,29.01,43.74
1987-01-30,,29.19,28.83,43.76
1987-01-31,,28.97,28.87,44.13
1987-02-03,,28.87,28.92,44.27
1987-02-04,,29.06,28.83,43.86
1987-02-05,,28.87,28.95,44.22
1987-02-06,,28.77,29.00,44.45
1987-02-07,,28.63,29.04,44.63
1987-02-10,,28.52,29.06,44.88
1987-02-11,,28.86,28.91,44.21
1987-02-12,,28.85,28.83,44.16
1987-02-13,,28.79,28.77,44.24
1987-02-14,,28.70,28.91,44.42
1987-02-17,,28.84,28.82,44.18
1987-02-18,,28.86,28.84,44.16
1987-02-19,,28.76,28.86,44.28
1987-02-20,,28.54,28.92,44.77
1987-02-21,,28.71,28.87,44.43
1987-02-24,,28.70,28.90,44.41
1987-02-25,,28.63,28.95,44.54
1987-02-26,,28.77,28.86,44.33
1987-02-27,,28.87,28.91,44.30
1987-02-28,,28.83,28.89,44.35
1987-03-03,,28.87,28.89,44.31
1987-03-04,,28.78,28.92,44.41
1987-03-05,,28.80,28.91,44.36
1987-03-06,,28.71,28.94,44.48
1987-03-07,,28.76,28.90,44.37
1987-03-10,,28.57,29.00,44.62
1987-03-11,,28.57,29.07,44.69
1987-03-12,,30.89,31.42,48.25
1987-03-13,,30.96,31.47,48.34
1987-03-14,,30.95,31.47,48.27
1987-03-17,,31.13,31.64,48.02
1987-03-18,,31.22,31.64,47.90
1987-03-19,,31.22,31.55,47.89
1987-03-20,,31.21,31.56,47.88
1987-03-21,,31.23,31.57,47.83
1987-03-24,,31.27,31.68,47.69
1987-03-25,,31.43,32.00,47.53
1987-03-26,,31.32,31.99,47.75
1987-03-27,,31.33,32.04,47.83
1987-03-28,,31.39,32.03,47.72
1987-03-31,,31.49,32.31,47.47
1987-04-01,,31.52,32.48,47.48
1987-04-02,,31.37,32.50,47.62
1987-04-03,,31.30,32.51,47.79
1987-04-04,,31.43,32.57,47.60
1987-04-07,,31.39,32.64,47.70
1987-04-08,,31.50,32.81,47.66
1987-04-10,,31.45,32.82,47.75
1987-04-11,,31.62,33.29,47.54
1987-04-14,,31.69,33.28,47.41
1987-04-15,,31.79,33.54,47.36
1987-04-16,,31.78,33.37,47.50
1987-04-17,,31.73,33.22,47.54
1987-04-22,,31.93,33.35,47.40
1987-04-23,,31.79,33.35,47.61
1987-04-24,,31.96,33.63,47.56
1987-04-25,,32.22,33.78,47.26
1987-04-28,,32.32,34.01,46.94
1987-04-29,,32.24,33.78,47.08
1987-04-30,,32.03,33.55,47.27
1987-05-01,,32.16,33.72,47.05
1987-05-05,,32.23,33.65,46.92
1987-05-06,,32.33,33.78,46.73
1987-05-07,,32.16,33.76,46.89
1987-05-08,,32.18,33.68,46.88
1987-05-09,,32.12,33.74,46.97
1987-05-12,,31.98,33.72,47.19
1987-05-13,,32.09,33.73,47.11
1987-05-14,,31.97,33.73,47.21
1987-05-15,,31.99,33.71,47.21
1987-05-16,,32.15,33.76,46.97
1987-05-19,,32.23,33.59,46.91
1987-05-20,,32.17,33.55,47.01
1987-05-21,,32.28,33.56,46.82
1987-05-22,,32.20,33.51,46.96
1987-05-23,,32.22,33.45,46.91
1987-05-26,,32.13,33.35,47.05
1987-05-27,,32.05,33.13,47.20
1987-05-28,,31.67,33.04,47.67
1987-05-29,,31.65,33.18,47.55
1987-05-30,,31.49,33.09,47.68
1987-06-02,,31.38,32.92,47.94
1987-06-03,,31.62,32.94,47.66
1987-06-04,,31.79,33.22,47.42
1987-06-05,,31.69,33.06,47.60
1987-06-06,,31.65,33.18,47.53
1987-06-10,,31.67,33.13,47.34
1987-06-11,,31.87,33.21,47.17
1987-06-12,,31.81,33.12,47.29
1987-06-13,,31.81,33.06,47.26
1987-06-16,,31.58,32.98,47.70
1987-06-17,,31.54,33.07,47.69
1987-06-18,,31.44,32.99,47.81
1987-06-19,,31.51,33.05,47.71
1987-06-20,,31.52,33.01,47.70
1987-06-23,,31.41,32.92,47.88
1987-06-24,,31.36,32.77,48.05
1987-06-25,,31.59,33.02,47.72
1987-06-26,,31.48,32.72,47.84
1987-06-27,,31.48,32.69,47.79
1987-06-30,,31.50,32.58,47.81
1987-07-01,,31.48,32.54,47.84
1987-07-02,,31.60,32.57,47.70
1987-07-03,,31.50,32.53,47.81
1987-07-04,,31.37,32.30,47.96
1987-07-07,,31.34,32.18,48.00
1987-07-08,,31.31,32.11,47.96
1987-07-09,,31.20,31.95,48.06
1987-07-10,,31.34,32.08,47.94
1987-07-11,,31.21,31.83,48.07
1987-07-14,,31.19,31.82,48.13
1987-07-15,,31.26,31.89,48.04
1987-07-16,,31.26,31.86,48.11
1987-07-17,,31.38,31.96,47.87
1987-07-18,,31.28,31.70,48.06
1987-07-21,,31.15,31.57,48.33
1987-07-22,,31.27,31.74,48.27
1987-07-23,,31.32,31.74,48.25
1987-07-24,,31.33,31.89,48.22
1987-07-25,,31.37,32.03,48.23
1987-07-28,,31.42,32.20,48.14
1987-07-29,,31.33,31.98,48.25
1987-07-30,,31.40,32.09,48.19
1987-07-31,,31.35,31.96,48.24
1987-08-01,,31.38,32.30,48.19
1987-08-04,,31.35,32.18,48.29
1987-08-05,,31.24,32.04,48.51
1987-08-06,,31.22,32.16,48.56
1987-08-07,,31.18,32.24,48.62
1987-08-08,,31.13,32.15,48.65
1987-08-11,,31.06,32.19,48.76
1987-08-12,,31.04,32.25,48.78
1987-08-13,,31.00,32.27,48.85
1987-08-14,,31.04,32.21,48.76
1987-08-15,,31.00,32.03,48.81
1987-08-18,,31.17,32.33,48.53
1987-08-19,,31.36,32.65,48.25
1987-08-20,,31.42,32.95,48.06
1987-08-25,,31.68,33.35,47.70
1987-08-26,,31.73,33.39,47.71
1987-08-27,,31.72,33.40,47.77
1987-08-28,,31.77,33.50,47.66
1987-08-29,,31.77,33.38,47.63
1987-09-01,,31.83,33.44,47.56
1987-09-02,,31.81,33.52,47.54
1987-09-03,,31.82,33.66,47.47
1987-09-04,,31.79,33.47,47.39
1987-09-05,,31.81,33.40,47.29
1987-09-08,,31.82,33.37,47.26
1987-09-09,,31.83,33.30,47.23
1987-09-10,,31.86,33.45,47.25
1987-09-11,,31.74,33.28,47.46
1987-09-12,,31.76,33.24,47.45
1987-09-15,,31.65,33.04,47.58
1987-09-16,,31.55,32.98,47.68
1987-09-17,,31.66,33.07,47.53
1987-09-18,,31.58,33.09,47.63
1987-09-19,,31.67,33.26,47.50
1987-09-22,,31.67,33.17,47.50
1987-09-23,,31.64,33.11,47.60
1987-09-24,,31.57,33.08,47.75
1987-09-25,,31.59,33.19,47.62
1987-09-26,,31.56,33.16,47.68
1987-09-29,,31.53,33.11,47.72
1987-09-30,,31.39,32.84,47.97
1987-10-01,,31.39,32.84,47.94
1987-10-02,,31.30,32.73,48.05
1987-10-03,,31.31,32.80,48.00
1987-10-06,,31.25,32.69,48.08
1987-10-07,,31.34,32.69,47.93
1987-10-08,,31.35,32.82,47.76
1987-10-09,,31.38,32.86,47.73
1987-10-10,,31.48,33.04,47.62
1987-10-13,,31.62,33.10,47.57
1987-10-14,,31.57,33.14,47.70
1987-10-15,,31.54,33.10,47.70
1987-10-16,,31.76,33.39,47.36
1987-10-17,,31.72,33.26,47.40
1987-10-20,,31.92,33.23,46.99
1987-10-21,,31.75,33.10,47.27
1987-10-22,,31.66,33.05,47.51
1987-10-23,,31.60,32.98,47.57
1987-10-24,,31.69,33.00,47.46
1987-10-27,,32.02,33.13,46.94
1987-10-28,,32.06,33.06,46.97
1987-10-29,,32.26,33.36,46.69
1987-10-30,,32.36,33.59,46.36
1987-10-31,,32.27,33.42,46.49
1987-11-03,,32.48,33.50,46.19
1987-11-04,,32.58,33.73,45.99
1987-11-05,,32.65,33.60,46.00
1987-11-06,,32.83,33.71,45.73
1987-11-07,,32.99,33.63,45.50
1987-11-10,,32.98,33.65,45.40
1987-11-11,,34.79,35.52,47.46
1987-11-12,,34.88,35.37,47.52
1987-11-13,,34.60,35.33,47.87
1987-11-14,,34.53,35.31,47.91
1987-11-17,,34.28,35.28,48.35
1987-11-18,,34.53,35.33,48.07
1987-11-19,,34.59,35.36,48.02
1987-11-20,,34.72,35.33,47.74
1987-11-21,,34.70,35.36,47.70
1987-11-24,,34.80,35.35,47.54
1987-11-25,,34.67,35.32,47.79
1987-11-26,,34.76,35.34,47.59
1987-11-27,,34.74,35.31,47.57
1987-11-28,,34.80,35.41,47.45
1987-12-01,,35.06,35.60,47.10
1987-12-02,,34.94,35.53,47.38
1987-12-03,,34.87,35.59,47.48
1987-12-04,,35.03,35.65,47.26
1987-12-05,,34.96,35.88,47.36
1987-12-08,,34.88,35.87,47.63
1987-12-09,,34.90,35.84,47.57
1987-12-10,,34.96,35.90,47.41
1987-12-11,,34.95,35.92,47.45
1987-12-12,,35.33,36.53,46.93
1987-12-15,,35.35,36.74,46.85
1987-12-16,,35.41,36.84,46.89
1987-12-17,,35.29,36.82,46.96
1987-12-18,,35.46,37.00,46.79
1987-12-19,,35.49,36.96,46.76
1987-12-22,,35.42,36.99,46.88
1987-12-23,,35.42,37.01,46.88
1987-12-24,,35.41,37.08,46.99
1987-12-29,,35.74,37.54,46.44
1987-12-30,,35.95,37.48,46.24
1987-12-31,,35.78,37.48,46.39
1988-01-01,,35.78,37.48,46.39
1988-01-02,,35.78,37.48,46.39
1988-01-03,,35.78,37.48,46.39
1988-01-04,,35.78,37.48,46.39
1988-01-05,,35.93,37.68,46.10
1988-01-06,,35.55,37.22,46.59
1988-01-07,,35.29,36.95,46.92
1988-01-08,,35.16,36.63,47.20
1988-01-09,,34.93,36.51,47.50
1988-01-10,,34.93,36.51,47.50
1988-01-11,,34.93,36.51,47.50
1988-01-12,,35.22,36.75,47.02
1988-01-13,,35.18,36.75,47.05
1988-01-14,,35.37,37.31,46.85
1988-01-15,,35.25,37.17,47.04
1988-01-16,,35.33,37.17,46.93
1988-01-17,,35.33,37.17,46.93
1988-01-18,,35.33,37.17,46.93
1988-01-19,,34.79,36.69,47.94
1988-01-20,,34.90,36.85,47.83
1988-01-21,,35.08,37.21,47.52
1988-01-22,,35.19,37.30,47.39
1988-01-23,,35.15,37.30,47.56
1988-01-24,,35.15,37.30,47.56
1988-01-25,,35.15,37.30,47.56
1988-01-26,,35.12,37.35,47.64
1988-01-27,,35.15,37.41,47.67
1988-01-28,,35.08,37.28,47.59
1988-01-29,,35.08,37.39,47.53
1988-01-30,,34.96,37.30,47.67
1988-01-31,,34.96,37.30,47.67
1988-02-01,,34.96,37.30,47.67
1988-02-02,,34.75,37.13,47.97
1988-02-03,,34.77,37.20,47.95
1988-02-04,,34.87,37.35,47.81
1988-02-05,,34.68,37.31,48.03
1988-02-06,,34.67,37.28,47.93
1988-02-07,,34.67,37.28,47.93
1988-02-08,,34.67,37.28,47.93
1988-02-09,,34.55,37.30,48.18
1988-02-10,,34.55,37.30,48.17
1988-02-11,,34.65,37.23,47.99
1988-02-12,,34.60,37.21,48.01
1988-02-13,,34.53,37.04,48.06
1988-02-14,,34.53,37.04,48.06
1988-02-15,,34.53,37.04,48.06
1988-02-16,,34.38,37.04,48.29
1988-02-17,,34.38,37.07,48.39
1988-02-18,,34.40,37.03,48.29
1988-02-19,,34.34,37.05,48.23
1988-02-20,,34.39,37.05,48.27
1988-02-21,,34.39,37.05,48.27
1988-02-22,,34.39,37.05,48.27
1988-02-23,,34.54,37.15,48.15
1988-02-24,,34.56,37.29,48.01
1988-02-25,,34.50,37.27,48.01
1988-02-26,,34.43,37.28,48.07
1988-02-27,,34.51,37.27,47.95
1988-02-28,,34.51,37.27,47.95
1988-02-29,,34.51,37.27,47.95
1988-03-01,,34.53,37.35,47.91
1988-03-02,,34.41,37.33,47.97
1988-03-03,,34.38,37.30,47.94
1988-03-04,,34.28,37.20,48.06
1988-03-05,,34.29,37.22,48.05
1988-03-06,,34.29,37.22,48.05
1988-03-07,,34.29,37.22,48.05
1988-03-08,,34.30,37.26,47.94
1988-03-09,,34.54,37.27,47.68
1988-03-10,,34.51,37.15,47.63
1988-03-11,,34.48,37.19,47.62
1988-03-12,,34.57,37.29,47.51
1988-03-13,,34.57,37.29,47.51
1988-03-14,,34.57,37.29,47.51
1988-03-15,,34.69,37.42,47.39
1988-03-16,,34.55,37.43,47.55
1988-03-17,,34.49,37.34,47.61
1988-03-18,,34.43,37.45,47.71
1988-03-19,,34.26,37.42,48.00
1988-03-20,,34.26,37.42,48.00
1988-03-21,,34.26,37.42,48.00
1988-03-22,,34.32,37.65,47.96
1988-03-23,,34.34,37.71,47.95
1988-03-24,,34.33,37.82,47.97
1988-03-25,,34.34,38.00,47.88
1988-03-26,,34.41,37.97,47.76
1988-03-27,,34.41,37.97,47.76
1988-03-28,,34.41,37.97,47.76
1988-03-28,,,,
1988-03-29,,34.52,38.19,47.58
1988-03-29,,,,
1988-03-30,,34.55,38.06,47.49
1988-03-30,,,,
1988-03-31,,34.52,37.91,47.58
1988-03-31,,,,
1988-04-01,,34.63,38.12,47.41
1988-04-01,,,,
1988-04-02,,34.63,38.12,47.41
1988-04-02,,,,
1988-04-03,,34.63,38.12,47.41
1988-04-03,,,,
1988-04-04,,34.63,38.12,47.41
1988-04-04,,,,
1988-04-05,,34.63,38.12,47.41
1988-04-05,,,,
1988-04-06,,34.70,38.06,47.39
1988-04-06,,,,
1988-04-07,,34.54,38.04,47.56
1988-04-07,,,,
1988-04-08,,34.40,37.97,47.72
1988-04-08,,,,
1988-04-09,,34.46,38.01,47.62
1988-04-09,,,,
1988-04-10,,34.46,38.01,47.62
1988-04-10,,,,
1988-04-11,,34.46,38.01,47.62
1988-04-11,,,,
1988-04-12,,34.35,37.85,47.78
1988-04-12,,,,
1988-04-13,,34.29,37.83,47.85
1988-04-13,,,,
1988-04-14,,34.25,37.83,47.97
1988-04-14,,,,
1988-04-15,,34.25,38.00,47.98
1988-04-15,,,,
1988-04-16,,34.56,38.29,47.47
1988-04-16,,,,
1988-04-17,,34.56,38.29,47.47
1988-04-17,,,,
1988-04-18,,34.56,38.29,47.47
1988-04-18,,,,
1988-04-19,,34.59,38.24,47.37
1988-04-19,,,,
1988-04-20,,34.51,38.16,47.46
1988-04-20,,,,
1988-04-21,,34.53,38.28,47.44
1988-04-21,,,,
1988-04-22,,34.49,38.26,47.55
1988-04-22,,,,
1988-04-23,,34.47,38.16,47.59
1988-04-23,,,,
1988-04-24,,34.47,38.16,47.59
1988-04-24,,,,
1988-04-25,,34.47,38.16,47.59
1988-04-25,,,,
1988-04-26,,34.45,38.23,47.66
1988-04-26,,,,
1988-04-27,,34.42,38.27,47.63
1988-04-27,,,,
1988-04-28,,34.36,38.15,47.73
1988-04-28,,,,
1988-04-29,,34.39,38.14,47.65
1988-04-29,,,,
1988-04-30,,34.29,38.16,47.58
1988-04-30,,,,
1988-05-01,,34.29,38.16,47.58
1988-05-01,,,,
1988-05-02,,34.29,38.16,47.58
1988-05-02,,,,
1988-05-03,,34.20,38.17,47.80
1988-05-03,,,,
1988-05-04,,34.18,38.24,47.78
1988-05-04,,,,
1988-05-05,,34.13,38.22,47.80
1988-05-05,,,,
1988-05-06,,34.21,38.34,47.74
1988-05-06,,,,
1988-05-07,,34.15,38.32,47.79
1988-05-07,,,,
1988-05-08,,34.15,38.32,47.79
1988-05-08,,,,
1988-05-09,,34.15,38.32,47.79
1988-05-09,,,,
1988-05-10,,34.16,38.31,47.83
1988-05-10,,,,
1988-05-11,,34.17,38.36,47.76
1988-05-11,,,,
1988-05-12,,34.26,38.40,47.71
1988-05-12,,,,
1988-05-13,,34.14,38.42,47.82
1988-05-13,,,,
1988-05-14,,34.17,38.37,47.80
1988-05-14,,,,
1988-05-15,,34.17,38.37,47.80
1988-05-15,,,,
1988-05-16,,34.17,38.37,47.80
1988-05-16,,,,
1988-05-17,,34.16,38.35,47.86
1988-05-17,,,,
1988-05-18,,34.14,38.35,47.89
1988-05-18,,,,
1988-05-19,,33.89,38.39,48.19
1988-05-19,,,,
1988-05-20,,33.99,38.54,48.08
1988-05-20,,,,
1988-05-21,,33.96,38.53,48.10
1988-05-21,,,,
1988-05-22,,33.96,38.53,48.10
1988-05-22,,,,
1988-05-23,,33.96,38.53,48.10
1988-05-23,,,,
1988-05-24,,33.96,38.53,48.10
1988-05-24,,,,
1988-05-25,,33.95,38.68,48.10
1988-05-25,,,,
1988-05-26,,33.87,38.69,48.14
1988-05-26,,,,
1988-05-27,,33.84,38.75,48.24
1988-05-27,,,,
1988-05-28,,33.86,38.67,48.24
1988-05-28,,,,
1988-05-29,,33.86,38.67,48.24
1988-05-29,,,,
1988-05-30,,33.86,38.67,48.24
1988-05-30,,,,
1988-05-31,,33.68,38.72,48.46
1988-05-31,,,,
1988-06-01,,33.71,38.84,48.55
1988-06-01,,,,
1988-06-02,,33.74,38.76,48.53
1988-06-02,,,,
1988-06-03,,33.69,38.60,48.62
1988-06-03,,,,
1988-06-04,,33.84,38.62,48.53
1988-06-04,,,,
1988-06-05,,33.84,38.62,48.53
1988-06-05,,,,
1988-06-06,,33.84,38.62,48.53
1988-06-06,,,,
1988-06-07,,33.77,38.44,48.51
1988-06-07,,,,
1988-06-08,,33.92,38.47,48.34
1988-06-08,,,,
1988-06-09,,33.87,38.67,48.36
1988-06-09,,,,
1988-06-10,,33.76,38.70,48.51
1988-06-10,,,,
1988-06-11,,33.82,38.79,48.39
1988-06-11,,,,
1988-06-12,,33.82,38.79,48.39
1988-06-12,,,,
1988-06-13,,33.82,38.79,48.39
1988-06-13,,,,
1988-06-14,,33.65,38.79,48.52
1988-06-14,,,,
1988-06-15,,33.68,38.84,48.56
1988-06-15,,,,
1988-06-16,,33.46,38.81,48.96
1988-06-16,,,,
1988-06-17,,33.49,38.92,48.99
1988-06-17,,,,
1988-06-18,,33.68,38.95,49.00
1988-06-18,,,,
1988-06-19,,33.68,38.95,49.00
1988-06-19,,,,
1988-06-20,,33.68,38.95,49.00
1988-06-20,,,,
1988-06-21,,33.67,38.87,49.01
1988-06-21,,,,
1988-06-22,,33.60,38.84,49.10
1988-06-22,,,,
1988-06-23,,33.59,38.37,49.18
1988-06-23,,,,
1988-06-24,,33.56,38.47,49.56
1988-06-24,,,,
1988-06-25,,33.45,38.31,49.70
1988-06-25,,,,
1988-06-26,,33.45,38.31,49.70
1988-06-26,,,,
1988-06-27,,33.45,38.31,49.70
1988-06-27,,,,
1988-06-28,,33.25,38.22,50.16
1988-06-28,,,,
1988-06-29,,33.44,38.28,49.76
1988-06-29,,,,
1988-06-30,,33.27,37.55,50.17
1988-06-30,,,,
1988-07-01,,33.22,37.65,50.13
1988-07-01,,,,
1988-07-02,,33.19,37.39,50.15
1988-07-02,,,,
1988-07-03,,33.19,37.39,50.15
1988-07-03,,,,
1988-07-04,,33.19,37.39,50.15
1988-07-04,,,,
1988-07-05,,33.12,37.25,50.23
1988-07-05,,,,
1988-07-06,,33.12,37.32,50.18
1988-07-06,,,,
1988-07-07,,33.19,37.54,50.10
1988-07-07,,,,
1988-07-08,,33.19,38.07,50.05
1988-07-08,,,,
1988-07-09,,33.11,37.91,50.17
1988-07-09,,,,
1988-07-10,,33.11,37.91,50.17
1988-07-10,,,,
1988-07-11,,33.11,37.91,50.17
1988-07-11,,,,
1988-07-12,,32.98,37.89,50.49
1988-07-12,,,,
1988-07-13,,33.06,37.97,50.47
1988-07-13,,,,
1988-07-14,,33.10,38.05,50.44
1988-07-14,,,,
1988-07-15,,33.02,38.01,50.60
1988-07-15,,,,
1988-07-16,,32.99,37.89,50.71
1988-07-16,,,,
1988-07-17,,32.99,37.89,50.71
1988-07-17,,,,
1988-07-18,,32.99,37.89,50.71
1988-07-18,,,,
1988-07-19,,34.69,40.13,54.31
1988-07-19,,,,
1988-07-20,,34.87,40.28,53.89
1988-07-20,,,,
1988-07-21,,34.99,40.25,53.62
1988-07-21,,,,
1988-07-22,,34.87,40.21,53.70
1988-07-22,,,,
1988-07-23,,35.10,40.58,53.24
1988-07-23,,,,
1988-07-24,,35.10,40.58,53.24
1988-07-24,,,,
1988-07-25,,35.10,40.58,53.24
1988-07-25,,,,
1988-07-26,,34.99,40.60,53.37
1988-07-26,,,,
1988-07-27,,34.86,40.69,53.60
1988-07-27,,,,
1988-07-28,,34.81,40.61,53.82
1988-07-28,,,,
1988-07-29,,34.82,40.54,53.68
1988-07-29,,,,
1988-07-30,,34.58,40.55,54.01
1988-07-30,,,,
1988-07-31,,34.58,40.55,54.01
1988-07-31,,,,
1988-08-01,,34.58,40.55,54.01
1988-08-01,,,,
1988-08-02,,34.59,40.71,54.14
1988-08-02,,,,
1988-08-03,,34.67,40.65,53.92
1988-08-03,,,,
1988-08-04,,34.59,40.67,54.15
1988-08-04,,,,
1988-08-05,,34.58,40.69,54.09
1988-08-05,,,,
1988-08-06,,34.50,40.72,54.27
1988-08-06,,,,
1988-08-07,,34.50,40.72,54.27
1988-08-07,,,,
1988-08-08,,34.50,40.72,54.27
1988-08-08,,,,
1988-08-09,,34.32,40.72,54.52
1988-08-09,,,,
1988-08-10,,34.37,40.72,54.45
1988-08-10,,,,
1988-08-11,,34.14,40.73,54.88
1988-08-11,,,,
1988-08-12,,34.36,40.78,54.44
1988-08-12,,,,
1988-08-13,,34.47,40.75,54.20
1988-08-13,,,,
1988-08-14,,34.47,40.75,54.20
1988-08-14,,,,
1988-08-15,,34.47,40.75,54.20
1988-08-15,,,,
1988-08-16,,34.36,40.72,54.21
1988-08-16,,,,
1988-08-17,,34.34,40.75,54.28
1988-08-17,,,,
1988-08-18,,34.15,40.85,54.53
1988-08-18,,,,
1988-08-19,,34.15,40.86,54.65
1988-08-19,,,,
1988-08-20,,34.16,40.79,54.47
1988-08-20,,,,
1988-08-21,,34.16,40.79,54.47
1988-08-21,,,,
1988-08-22,,34.16,40.79,54.47
1988-08-22,,,,
1988-08-23,,34.05,40.93,54.79
1988-08-23,,,,
1988-08-24,,34.10,40.85,54.69
1988-08-24,,,,
1988-08-25,,34.09,40.62,54.55
1988-08-25,,,,
1988-08-26,,34.28,40.63,54.18
1988-08-26,,,,
1988-08-27,,34.32,40.38,54.00
1988-08-27,,,,
1988-08-28,,34.32,40.38,54.00
1988-08-28,,,,
1988-08-29,,34.32,40.38,54.00
1988-08-29,,,,
1988-08-30,,34.30,40.28,54.06
1988-08-30,,,,
1988-08-31,,34.29,40.24,54.14
1988-08-31,,,,
1988-09-01,,34.24,39.66,54.19
1988-09-01,,,,
1988-09-02,,34.25,39.67,54.25
1988-09-02,,,,
1988-09-03,,34.30,39.58,54.21
1988-09-03,,,,
1988-09-04,,34.30,39.58,54.21
1988-09-04,,,,
1988-09-05,,34.30,39.58,54.21
1988-09-05,,,,
1988-09-06,,34.55,39.67,53.82
1988-09-06,,,,
1988-09-07,,34.51,39.68,53.84
1988-09-07,,,,
1988-09-08,,34.53,40.08,53.64
1988-09-08,,,,
1988-09-09,,34.47,40.16,53.77
1988-09-09,,,,
1988-09-10,,34.46,40.32,53.70
1988-09-10,,,,
1988-09-11,,34.46,40.32,53.70
1988-09-11,,,,
1988-09-12,,34.46,40.32,53.70
1988-09-12,,,,
1988-09-13,,34.45,40.24,53.76
